RB_ID,KO_Name,GESCHLECHT,FUNKTION,POSITION,ANREDE_TITEL,PRAEFIX,ADEL,PARTEI,ORTSZUSATZ
176758,Weber,,,,Dr.,,,,Essen
176782,Schröder,,,,Dr.,,,,Düsseldorf
176814,Schröder,,,,Dr.,,,,Düsseldorf
176817,Schröder,,,,Dr.,,,,Düsseldorf
176887,Schröder,,,,Dr.,,,,Düsseldorf
176890,Schröder,,,,Dr.,,,,Düsseldorf
176893,Müller,,,,,,,,Hessen
176895,Blank,,,,Dr.,,,,Oberhausen
176931,Weber,,,,Dr.,,,,Essen
176940,Weber,,,,Dr.,,,,Essen
176945,Weber,,,,Dr.,,,,Essen
176976,Zurufe rechts,,,,,,,,
176976,Paul,,,,,,,,Düsseldorf
177000,Schmid,,,,Dr.,,,,Tübingen
177006,Paul,,,,,,,,Düsseldorf
177067,Schröder,,,,Dr.,,,,Düsseldorf
177071,Schröder,,,,Dr.,,,,Düsseldorf
177099,Schröder,,,,Dr.,,,,Düsseldorf
177110,Weber,,,,Dr.,,,,Essen
177113,Müller,,,,,,,,Frankfurt
177123,Schröder,,,,Dr.,,,,Düsseldorf
177128,Schröder,,,,Dr.,,,,Düsseldorf
177136,Schröder,,,,Dr.,,,,Düsseldorf
177166,Schröder,,,,Dr.,,,,Düsseldorf
177182,Müller,,,,,,,,Frankfurt
177182,Beifall.,,,,,,,,
177195,Schröder,,,,Dr.,,,,Düsseldorf
177197,Schröder,,,,Dr.,,,,Düsseldorf
177200,Weber,,,,Dr.,,,,Koblenz
177203,Schröder,,,,Dr.,,,,Düsseldorf
177204,Schröder,,,,Dr.,,,,Düsseldorf
177219,Blank,,,,,,,,Dortmund
177223,Schmid,,,,Dr.,,,,Tübingen
177232,Schmid,,,,Dr.,,,,Tübingen
177274,Schröder,,,,Dr.,,,,Düsseldorf
177275,Schröder,,,,Dr.,,,,Düsseldorf
177284,Schröder,,,,Dr.,,,,Düsseldorf
177290,Schröder,,,,Dr.,,,,Düsseldorf
177464,Weber,weiblich,,,Dr.,,,,Essen
177469,Weber,,,,Dr.,,,,Essen
177548,Richter,,,,,,,,Frankfurt
177693,Schröder,,,,Dr.,,,,Düsseldorf
177724,Schröder,,,,Dr.,,,,Düsseldorf
177744,Meyer,,,,,,,,Bremen
177767,Meyer,,,,,,,,Bremen
177873,Schröder,,,,Dr.,,,,Düsseldorf
177885,Richter,,,,,,,,Frankfurt
177947,Kohl,,,,,,,,Stuttgart
178071,Schröder,,,,Dr.,,,,Düsseldorf
178073,Schröder,,,,Dr.,,,,Düsseldorf
178074,Greve,,,,Dr.,,,,
178075,Becker,,,,Dr.,,,,Hersfeld
178077,Schröder,,,,Dr.,,,,Düsseldorf
178095,Richter,,,,,,,,Frankfurt
178102,Richter,,,,,,,,Frankfurt
178122,Richter,,,,,,,,Frankfurt
178612,Kohl,,,,,,,,Stuttgart
178744,Müller,,,,,,,,Frankfurt
178764,Schröder,,,,Dr.,,,,Düsseldorf
178771,Schröter,,,,,,,,Berlin
178784,Schröder,,,,Dr.,,,,Düsseldorf
178836,Weber,,,,Dr.,,,,Essen
178840,Weber,,,,Dr.,,,,Essen
178862,Weber,,,,Dr.,,,,Essen
178868,Müller,,,,Dr.,,,,Bonn
178874,Schröder,,,,Dr.,,,,Düsseldorf
178880,Schröder,,,,Dr.,,,,Düsseldorf
178927,Schröder,,,,Dr.,,,,Düsseldorf
178930,Jaeger,,,,Dr.,,,,Bayern
178932,Jaeger,,,,Dr.,,,,Bayern
178933,Schröder,,,,Dr.,,,,Düsseldorf
178934,Schröder,,,,Dr.,,,,Düsseldorf
178949,Schröder,,,,Dr.,,,,Düsseldorf
178962,Jaeger,,,,Dr.,,,,Bayern
178979,Schröder,,,,Dr.,,,,Düsseldorf
178990,Schröder,,,,Dr.,,,,Düsseldorf
179007,Müller,,,,Dr.,,,,Bonn
179082,Müller,,,,Dr.,,,,Bonn
179131,Heiterkeit.,,,,,,,,
179131,Baur,,,,,,,,Augsburg
179151,Schmid,,,,Dr.,,,,Tübingen
179152,Schmid,,,,Dr.,,,,Tübingen
179167,Schmid,,,,Dr.,,,,Tübingen
179176,Kohl,,,,,,,,Stuttgart
179179,Müller,,,,,,,,Frankfurt
179188,Schröder,,,,Dr.,,,,Düsseldorf
179190,Weber,,,,Dr.,,,,Essen
179194,Weber,,,,Dr.,,,,Essen
179196,Tillmanns,,,,Dr.,,,,
179196,Schröder,,,,Dr.,,,,Düsseldorf
179207,Weber,,,,Dr.,,,,Essen
179333,Richter,,,,,,,,Frankfurt
179335,Richter,,,,,,,,Frankfurt
179516,Baur,,,,,,,,Augsburg
179524,Maier,,,,,,,,Freiburg
179685,Mellies,,,,,,,,
179763,Baur,,,,,,,,Augsburg
179849,Paul,,,,,,,,Düsseldorf
179855,Paul,,,,,,,,Düsseldorf
180059,Meyer,,,,,,,,Bremen
180086,Richter,,,,,,,,Frankfurt
180106,Kohl,,,,,,,,Stuttgart
180260,Baur,,,,,,,,Augsburg
180288,Schmid,,,,Dr.,,,,Tübingen
180289,Schmid,,,,Dr.,,,,Tübingen
180394,Schröder,,,,Dr.,,,,Düsseldorf
180417,Schröder,,,,Dr.,,,,Düsseldorf
180442,Baur,,,,,,,,Augsburg
180598,Richter,,,,,,,,Frankfurt
180629,Paul,,,,,,,,Düsseldorf
180630,Jaeger,,,,Dr.,,,,Bayern
180632,Jaeger,,,,Dr.,,,,Bayern
180633,Jaeger,,,,Dr.,,,,Bayern
180636,Jaeger,,,,Dr.,,,,Bayern
180661,Jaeger,,,,Dr.,,,,Bayern
180682,Jaeger,,,,Dr.,,,,Bayern
180706,Jaeger,,,,Dr.,,,,Bayern
180713,Jaeger,,,,Dr.,,,,Bayern
180714,Jaeger,,,,Dr.,,,,Bayern
180725,Jaeger,,,,Dr.,,,,Bayern
180747,Schröder,,,,Dr.,,,,Düsseldorf
180748,Schröder,,,,Dr.,,,,Düsseldorf
180783,Schröder,,,,Dr.,,,,Düsseldorf
180789,Schröder,,,,Dr.,,,,Düsseldorf
180853,Richter,,,,,,,,Frankfurt
180891,Weber,,,,Dr.,,,,Essen
180899,Weber,,,,Dr.,,,,Koblenz
180911,Weber,,,,Dr.,,,,Essen
181151,Weber,,,,Dr.,,,,Essen
181159,Weber,,,,Dr.,,,,Essen
181173,Weber,,,,Dr.,,,,Koblenz
181176,Weber,,,,Dr.,,,,Koblenz
181177,Weber,,,,Dr.,,,,Essen
181262,Schröter,,,,,,,,Berlin
181263,Schröter,,,,,,,,Berlin
181265,Becker,,,,Dr.,,,,Hersfeld
181288,Richter,,,,,,,,Frankfurt
181292,Richter,,,,,,,,Frankfurt
181294,Richter,,,,,,,,Frankfurt
181303,Richter,,,,,,,,Frankfurt
181330,Schröder,,,,Dr.,,,,Düsseldorf
181343,Hoffmann,,,,,,,,Hof
181536,Müller,,,,Dr.,,,,Bonn
181615,Müller,,,,Dr.,,,,Bonn
181624,Kohl,,,,,,,,Stuttgart
181648,Schröter,,,,,,,,Berlin
181678,Weber,,,,Dr.,,,,Essen
181682,Weber,,,,Dr.,,,,Essen
181683,Weber,,,,Dr.,,,,Koblenz
181708,Weber,,,,Dr.,,,,Koblenz
181710,Weber,,,,Dr.,,,,Koblenz
181712,Müller,,,,Dr.,,,,Bonn
181724,Kohl,,,,,,,,Stuttgart
181730,Richter,,,,,,,,Frankfurt
181735,Weber,,,,Dr.,,,,Koblenz
181737,Baur,,,,,,,,Augsburg
181743,Weber,,,,Dr.,,,,Koblenz
181752,Richter,,,,,,,,Frankfurt
181756,Weber,,,,Dr.,,,,Koblenz
181757,Richter,,,,,,,,Frankfurt
181809,Richter,,,,,,,,Frankfurt
181845,Müller,,,,Dr.,,,,Bonn
181854,Müller,,,,Dr.,,,,Bonn
181896,Weber,,,,Dr.,,,,Essen
181911,Schröder,,,,Dr.,,,,Düsseldorf
181944,Bertram,,,,Dr.,,,,
181951,Bertram,,,,Dr.,,,,
182042,Müller,,,,,,,,Frankfurt
182083,Schröder,,,,Dr.,,,,Düsseldorf
182088,Schroeder,,,,,,,,Berlin
182123,Wuermeling,,,,Dr.,,,SPD,
182148,Schröder,,,,Dr.,,,,Düsseldorf
182160,Schroeder,,,,Dr.,,,,Düsseldorf
182180,Weber,,,,Dr.,,,,Essen
182204,Müller,,,,Dr.,,,,Bonn
182232,Richter,,,,,,,,Frankfurt
182260,Zuruf  Mitte,,,,,von der,,SPD,
182278,Weber,,,,Dr.,,,,Essen
182317,Weber,,,,Dr.,,,,Essen
182598,Weber,,,,Dr.,,,,Koblenz
182606,Blank,,,,Dr.,,,,Oberhausen
182788,Schröder,,,,Dr.,,,,Düsseldorf
182793,Schäfer,,,,Dr.,,,,Düsseldorf
182797,Schröder,,,,Dr.,,,,Düsseldorf
182946,Schröder,,,,Dr.,,,,Düsseldorf
183023,Richter,,,,,,,,Frankfurt
183106,Richter,,,,,,,,Frankfurt
183115,Richter,,,,,,,,Frankfurt
183136,Kohl,,,,,,,,Stuttgart
183144,Kohl,,,,,,,,Stuttgart
183174,Schröder,,,,Dr.,,,,Düsseldorf
183180,Weber,,,,Dr.,,,,Essen
183182,Schröter,,,,,,,,Berlin
183234,Becker,,,,Dr.,,,,Hersfeld
183237,Schröder,,,,Dr.,,,,Düsseldorf
183315,Müller,,,,,,,,Frankfurt
183329,Kohl,,,,,,,,Stuttgart
183513,Müller,,,,,,,,Frankfurt
183555,Richter,,,,,,,,Frankfurt
183567,Richter,,,,,,,,Frankfurt
183583,Richter,,,,,,,,Frankfurt
183585,Richter,,,,,,,,Frankfurt
183620,Müller,,,,,,,,Frankfurt
183621,Richter,,,,,,,,Frankfurt
183633,Richter,,,,,,,,Frankfurt
183635,Richter,,,,,,,,Frankfurt
183681,Richter,,,,,,,,Frankfurt
183683,Richter,,,,,,,,Frankfurt
183700,Schröder,,,,Dr.,,,,Düsseldorf
183744,Weber,,,,Dr.,,,,Essen
183770,Paul,,,,,,,,Düsseldorf
183774,Meyer,,,,,,,,Hagen
183774,Zuruf  FDP,,,,,von der,,FDP,
183802,Becker,,,,Dr.,,,,Hersfeld
183808,Schröder,,,,Dr.,,,,Düsseldorf
183842,Richter,,,,,,,,Frankfurt
183854,Richter,,,,,,,,Frankfurt
183870,Richter,,,,,,,,Frankfurt
183872,Richter,,,,,,,,Frankfurt
183907,Müller,,,,,,,,Frankfurt
183908,Richter,,,,,,,,Frankfurt
183920,Richter,,,,,,,,Frankfurt
183922,Richter,,,,,,,,Frankfurt
183968,Richter,,,,,,,,Frankfurt
183970,Richter,,,,,,,,Frankfurt
183987,Schröder,,,,Dr.,,,,Düsseldorf
184031,Weber,,,,Dr.,,,,Essen
184057,Paul,,,,,,,,Düsseldorf
184061,Meyer,,,,,,,,Hagen
184061,Zuruf  FDP,,,,,von der,,FDP,
184089,Becker,,,,Dr.,,,,Hersfeld
184095,Schröder,,,,Dr.,,,,Düsseldorf
184113,Müller,,,,Dr.,,,,Bonn
184159,Paul,,,,,,,,Düsseldorf
184162,Müller,,,,Dr.,,,,Bonn
